Id,ActivityHour,TotalIntensity,AverageIntensity
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,4,0.066667
2022484408,2016-04-16,26,0.433333
2022484408,2016-04-16,133,2.216667
2022484408,2016-04-16,25,0.416667
2022484408,2016-04-16,22,0.366667
2022484408,2016-04-16,19,0.316667
2022484408,2016-04-16,27,0.45
2022484408,2016-04-16,24,0.4
2022484408,2016-04-16,16,0.266667
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-16,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,23,0.383333
2022484408,2016-04-17,114,1.9
2022484408,2016-04-17,76,1.266667
2022484408,2016-04-17,54,0.9
2022484408,2016-04-17,5,0.083333
2022484408,2016-04-17,10,0.166667
2022484408,2016-04-17,45,0.75
2022484408,2016-04-17,31,0.516667
2022484408,2016-04-17,35,0.583333
2022484408,2016-04-17,34,0.566667
2022484408,2016-04-17,30,0.5
2022484408,2016-04-17,11,0.183333
2022484408,2016-04-17,5,0.083333
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-17,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-18,5,0.083333
2022484408,2016-04-18,40,0.666667
2022484408,2016-04-18,23,0.383333
2022484408,2016-04-18,157,2.616667
2022484408,2016-04-18,31,0.516667
2022484408,2016-04-18,1,0.016667
2022484408,2016-04-18,15,0.25
2022484408,2016-04-18,14,0.233333
2022484408,2016-04-18,40,0.666667
2022484408,2016-04-18,28,0.466667
2022484408,2016-04-18,18,0.3
2022484408,2016-04-18,28,0.466667
2022484408,2016-04-18,32,0.533333
2022484408,2016-04-18,23,0.383333
2022484408,2016-04-18,6,0.1
2022484408,2016-04-18,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-18,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,20,0.333333
2022484408,2016-04-19,13,0.216667
2022484408,2016-04-19,20,0.333333
2022484408,2016-04-19,24,0.4
2022484408,2016-04-19,20,0.333333
2022484408,2016-04-19,42,0.7
2022484408,2016-04-19,35,0.583333
2022484408,2016-04-19,121,2.016667
2022484408,2016-04-19,23,0.383333
2022484408,2016-04-19,25,0.416667
2022484408,2016-04-19,14,0.233333
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-19,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-20,7,0.116667
2022484408,2016-04-20,36,0.6
2022484408,2016-04-20,38,0.633333
2022484408,2016-04-20,139,2.316667
2022484408,2016-04-20,6,0.1
2022484408,2016-04-20,16,0.266667
2022484408,2016-04-20,56,0.933333
2022484408,2016-04-20,31,0.516667
2022484408,2016-04-20,72,1.2
2022484408,2016-04-20,33,0.55
2022484408,2016-04-20,25,0.416667
2022484408,2016-04-20,27,0.45
2022484408,2016-04-20,22,0.366667
2022484408,2016-04-20,22,0.366667
2022484408,2016-04-20,16,0.266667
2022484408,2016-04-20,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-20,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,40,0.666667
2022484408,2016-04-21,10,0.166667
2022484408,2016-04-21,22,0.366667
2022484408,2016-04-21,93,1.55
2022484408,2016-04-21,71,1.183333
2022484408,2016-04-21,102,1.7
2022484408,2016-04-21,2,0.033333
2022484408,2016-04-21,80,1.333333
2022484408,2016-04-21,49,0.816667
2022484408,2016-04-21,97,1.616667
2022484408,2016-04-21,59,0.983333
2022484408,2016-04-21,21,0.35
2022484408,2016-04-21,17,0.283333
2022484408,2016-04-21,10,0.166667
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-21,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-22,3,0.05
2022484408,2016-04-22,32,0.533333
2022484408,2016-04-22,17,0.283333
2022484408,2016-04-22,151,2.516667
2022484408,2016-04-22,48,0.8
2022484408,2016-04-22,22,0.366667
2022484408,2016-04-22,26,0.433333
2022484408,2016-04-22,27,0.45
2022484408,2016-04-22,32,0.533333
2022484408,2016-04-22,20,0.333333
2022484408,2016-04-22,7,0.116667
2022484408,2016-04-22,8,0.133333
2022484408,2016-04-22,19,0.316667
2022484408,2016-04-22,27,0.45
2022484408,2016-04-22,10,0.166667
2022484408,2016-04-22,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-22,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,0,0
2022484408,2016-04-23,13,0.216667
2022484408,2016-04-23,40,0.666667
2022484408,2016-04-23,25,0.416667
2022484408,2016-04-23,33,0.55
2022484408,2016-04-23,21,0.35
2022484408,2016-04-23,29,0.483333
2022484408,2016-04-23,33,0.55
2022484408,2016-04-23,22,0.366667
2022484408,2016-04-23,16,0.266667
2022484408,2016-04-23,10,0.166667
2022484408,2016-04-23,7,0.116667
2022484408,2016-04-23,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,63,1.05
2022484408,2016-04-24,84,1.4
2022484408,2016-04-24,18,0.3
2022484408,2016-04-24,24,0.4
2022484408,2016-04-24,17,0.283333
2022484408,2016-04-24,48,0.8
2022484408,2016-04-24,16,0.266667
2022484408,2016-04-24,52,0.866667
2022484408,2016-04-24,2,0.033333
2022484408,2016-04-24,23,0.383333
2022484408,2016-04-24,32,0.533333
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-24,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,23,0.383333
2022484408,2016-04-25,18,0.3
2022484408,2016-04-25,155,2.583333
2022484408,2016-04-25,10,0.166667
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,4,0.066667
2022484408,2016-04-25,40,0.666667
2022484408,2016-04-25,16,0.266667
2022484408,2016-04-25,25,0.416667
2022484408,2016-04-25,19,0.316667
2022484408,2016-04-25,17,0.283333
2022484408,2016-04-25,34,0.566667
2022484408,2016-04-25,4,0.066667
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-25,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,30,0.5
2022484408,2016-04-26,6,0.1
2022484408,2016-04-26,35,0.583333
2022484408,2016-04-26,157,2.616667
2022484408,2016-04-26,72,1.2
2022484408,2016-04-26,41,0.683333
2022484408,2016-04-26,1,0.016667
2022484408,2016-04-26,28,0.466667
2022484408,2016-04-26,32,0.533333
2022484408,2016-04-26,22,0.366667
2022484408,2016-04-26,21,0.35
2022484408,2016-04-26,21,0.35
2022484408,2016-04-26,17,0.283333
2022484408,2016-04-26,5,0.083333
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-26,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,64,1.066667
2022484408,2016-04-27,46,0.766667
2022484408,2016-04-27,13,0.216667
2022484408,2016-04-27,30,0.5
2022484408,2016-04-27,40,0.666667
2022484408,2016-04-27,38,0.633333
2022484408,2016-04-27,11,0.183333
2022484408,2016-04-27,23,0.383333
2022484408,2016-04-27,18,0.3
2022484408,2016-04-27,83,1.383333
2022484408,2016-04-27,13,0.216667
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-27,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,12,0.2
2022484408,2016-04-28,46,0.766667
2022484408,2016-04-28,30,0.5
2022484408,2016-04-28,37,0.616667
2022484408,2016-04-28,31,0.516667
2022484408,2016-04-28,71,1.183333
2022484408,2016-04-28,5,0.083333
2022484408,2016-04-28,31,0.516667
2022484408,2016-04-28,4,0.066667
2022484408,2016-04-28,24,0.4
2022484408,2016-04-28,24,0.4
2022484408,2016-04-28,13,0.216667
2022484408,2016-04-28,6,0.1
2022484408,2016-04-28,15,0.25
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-28,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,20,0.333333
2022484408,2016-04-29,112,1.866667
2022484408,2016-04-29,40,0.666667
2022484408,2016-04-29,35,0.583333
2022484408,2016-04-29,26,0.433333
2022484408,2016-04-29,45,0.75
2022484408,2016-04-29,47,0.783333
2022484408,2016-04-29,17,0.283333
2022484408,2016-04-29,30,0.5
2022484408,2016-04-29,21,0.35
2022484408,2016-04-29,14,0.233333
2022484408,2016-04-29,17,0.283333
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-29,0,0
2022484408,2016-04-30,0,0
2022484408,2016-04-30,0,0
2022484408,2016-04-30,0,0
2022484408,2016-04-30,0,0
2022484408,2016-04-30,0,0
2022484408,2016-04-30,0,0
2022484408,2016-04-30,12,0.2
2022484408,2016-04-30,16,0.266667
2022484408,2016-04-30,4,0.066667
2022484408,2016-04-30,12,0.2
2022484408,2016-04-30,44,0.733333
2022484408,2016-04-30,26,0.433333
2022484408,2016-04-30,30,0.5
2022484408,2016-04-30,49,0.816667
2022484408,2016-04-30,42,0.7
2022484408,2016-04-30,53,0.883333
2022484408,2016-04-30,88,1.466667
2022484408,2016-04-30,32,0.533333
2022484408,2016-04-30,17,0.283333
2022484408,2016-04-30,18,0.3
2022484408,2016-04-30,3,0.05
2022484408,2016-04-30,0,0
2022484408,2016-04-30,0,0
2022484408,2016-04-30,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,21,0.35
2022484408,2016-05-01,14,0.233333
2022484408,2016-05-01,2,0.033333
2022484408,2016-05-01,9,0.15
2022484408,2016-05-01,111,1.85
2022484408,2016-05-01,20,0.333333
2022484408,2016-05-01,9,0.15
2022484408,2016-05-01,3,0.05
2022484408,2016-05-01,14,0.233333
2022484408,2016-05-01,26,0.433333
2022484408,2016-05-01,26,0.433333
2022484408,2016-05-01,38,0.633333
2022484408,2016-05-01,36,0.6
2022484408,2016-05-01,47,0.783333
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-01,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,19,0.316667
2022484408,2016-05-02,18,0.3
2022484408,2016-05-02,41,0.683333
2022484408,2016-05-02,35,0.583333
2022484408,2016-05-02,6,0.1
2022484408,2016-05-02,33,0.55
2022484408,2016-05-02,27,0.45
2022484408,2016-05-02,126,2.1
2022484408,2016-05-02,15,0.25
2022484408,2016-05-02,31,0.516667
2022484408,2016-05-02,18,0.3
2022484408,2016-05-02,21,0.35
2022484408,2016-05-02,11,0.183333
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-02,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-03,8,0.133333
2022484408,2016-05-03,24,0.4
2022484408,2016-05-03,17,0.283333
2022484408,2016-05-03,134,2.233333
2022484408,2016-05-03,31,0.516667
2022484408,2016-05-03,13,0.216667
2022484408,2016-05-03,15,0.25
2022484408,2016-05-03,69,1.15
2022484408,2016-05-03,22,0.366667
2022484408,2016-05-03,92,1.533333
2022484408,2016-05-03,28,0.466667
2022484408,2016-05-03,9,0.15
2022484408,2016-05-03,9,0.15
2022484408,2016-05-03,18,0.3
2022484408,2016-05-03,5,0.083333
2022484408,2016-05-03,0,0
2022484408,2016-05-03,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-04,6,0.1
2022484408,2016-05-04,29,0.483333
2022484408,2016-05-04,15,0.25
2022484408,2016-05-04,63,1.05
2022484408,2016-05-04,60,1
2022484408,2016-05-04,23,0.383333
2022484408,2016-05-04,16,0.266667
2022484408,2016-05-04,16,0.266667
2022484408,2016-05-04,118,1.966667
2022484408,2016-05-04,7,0.116667
2022484408,2016-05-04,26,0.433333
2022484408,2016-05-04,10,0.166667
2022484408,2016-05-04,19,0.316667
2022484408,2016-05-04,18,0.3
2022484408,2016-05-04,8,0.133333
2022484408,2016-05-04,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-04,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,15,0.25
2022484408,2016-05-05,68,1.133333
2022484408,2016-05-05,100,1.666667
2022484408,2016-05-05,28,0.466667
2022484408,2016-05-05,12,0.2
2022484408,2016-05-05,7,0.116667
2022484408,2016-05-05,54,0.9
2022484408,2016-05-05,72,1.2
2022484408,2016-05-05,31,0.516667
2022484408,2016-05-05,19,0.316667
2022484408,2016-05-05,19,0.316667
2022484408,2016-05-05,13,0.216667
2022484408,2016-05-05,20,0.333333
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-05,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-06,35,0.583333
2022484408,2016-05-06,42,0.7
2022484408,2016-05-06,39,0.65
2022484408,2016-05-06,11,0.183333
2022484408,2016-05-06,20,0.333333
2022484408,2016-05-06,106,1.766667
2022484408,2016-05-06,21,0.35
2022484408,2016-05-06,20,0.333333
2022484408,2016-05-06,17,0.283333
2022484408,2016-05-06,23,0.383333
2022484408,2016-05-06,23,0.383333
2022484408,2016-05-06,9,0.15
2022484408,2016-05-06,35,0.583333
2022484408,2016-05-06,0,0
2022484408,2016-05-06,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,1,0.016667
2022484408,2016-05-07,35,0.583333
2022484408,2016-05-07,71,1.183333
2022484408,2016-05-07,27,0.45
2022484408,2016-05-07,22,0.366667
2022484408,2016-05-07,20,0.333333
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,21,0.35
2022484408,2016-05-07,16,0.266667
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-07,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,8,0.133333
2022484408,2016-05-08,9,0.15
2022484408,2016-05-08,29,0.483333
2022484408,2016-05-08,33,0.55
2022484408,2016-05-08,28,0.466667
2022484408,2016-05-08,18,0.3
2022484408,2016-05-08,10,0.166667
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-08,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-09,15,0.25
2022484408,2016-05-09,34,0.566667
2022484408,2016-05-09,23,0.383333
2022484408,2016-05-09,43,0.716667
2022484408,2016-05-09,97,1.616667
2022484408,2016-05-09,8,0.133333
2022484408,2016-05-09,20,0.333333
2022484408,2016-05-09,6,0.1
2022484408,2016-05-09,112,1.866667
2022484408,2016-05-09,52,0.866667
2022484408,2016-05-09,23,0.383333
2022484408,2016-05-09,17,0.283333
2022484408,2016-05-09,25,0.416667
2022484408,2016-05-09,15,0.25
2022484408,2016-05-09,6,0.1
2022484408,2016-05-09,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-09,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,7,0.116667
2022484408,2016-05-10,18,0.3
2022484408,2016-05-10,108,1.8
2022484408,2016-05-10,72,1.2
2022484408,2016-05-10,23,0.383333
2022484408,2016-05-10,43,0.716667
2022484408,2016-05-10,100,1.666667
2022484408,2016-05-10,29,0.483333
2022484408,2016-05-10,12,0.2
2022484408,2016-05-10,39,0.65
2022484408,2016-05-10,22,0.366667
2022484408,2016-05-10,25,0.416667
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-10,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,2,0.033333
2022484408,2016-05-11,18,0.3
2022484408,2016-05-11,142,2.366667
2022484408,2016-05-11,22,0.366667
2022484408,2016-05-11,10,0.166667
2022484408,2016-05-11,104,1.733333
2022484408,2016-05-11,31,0.516667
2022484408,2016-05-11,35,0.583333
2022484408,2016-05-11,45,0.75
2022484408,2016-05-11,20,0.333333
2022484408,2016-05-11,19,0.316667
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-11,0,0
2022484408,2016-05-12,0,0
2022484408,2016-05-12,0,0
2022484408,2016-05-12,0,0
2022484408,2016-05-12,0,0
2022484408,2016-05-12,0,0
2022484408,2016-05-12,0,0
2022484408,2016-05-12,0,0
2022484408,2016-05-12,22,0.366667
2022484408,2016-05-12,14,0.233333
2022484408,2016-05-12,34,0.566667
2022484408,2016-05-12,83,1.383333
2022484408,2016-05-12,21,0.35
2022484408,2016-05-12,21,0.35
2022484408,2016-05-12,38,0.633333
2022484408,2016-05-12,35,0.583333
2022484408,2016-05-12,27,0.45
2026352035,2016-04-12,1,0.016667
2026352035,2016-04-12,0,0
2026352035,2016-04-12,0,0
2026352035,2016-04-12,0,0
2026352035,2016-04-12,0,0
2026352035,2016-04-12,0,0
2026352035,2016-04-12,21,0.35
2026352035,2016-04-12,14,0.233333
2026352035,2016-04-12,7,0.116667
2026352035,2016-04-12,14,0.233333
2026352035,2016-04-12,8,0.133333
2026352035,2016-04-12,35,0.583333
2026352035,2016-04-12,31,0.516667
2026352035,2016-04-12,4,0.066667
2026352035,2016-04-12,3,0.05
2026352035,2016-04-12,12,0.2
2026352035,2016-04-12,3,0.05
2026352035,2016-04-12,14,0.233333
2026352035,2016-04-12,17,0.283333
2026352035,2016-04-12,7,0.116667
2026352035,2016-04-12,14,0.233333
2026352035,2016-04-12,0,0
2026352035,2016-04-12,0,0
2026352035,2016-04-12,1,0.016667
2026352035,2016-04-13,0,0
2026352035,2016-04-13,1,0.016667
2026352035,2016-04-13,0,0
2026352035,2016-04-13,1,0.016667
2026352035,2016-04-13,0,0
2026352035,2016-04-13,1,0.016667
2026352035,2016-04-13,16,0.266667
2026352035,2016-04-13,18,0.3
2026352035,2016-04-13,12,0.2
2026352035,2016-04-13,15,0.25
2026352035,2016-04-13,3,0.05
2026352035,2016-04-13,12,0.2
2026352035,2016-04-13,12,0.2
2026352035,2016-04-13,7,0.116667
2026352035,2016-04-13,10,0.166667
2026352035,2016-04-13,26,0.433333
2026352035,2016-04-13,21,0.35
2026352035,2016-04-13,15,0.25
2026352035,2016-04-13,7,0.116667
2026352035,2016-04-13,16,0.266667
2026352035,2016-04-13,31,0.516667
2026352035,2016-04-13,11,0.183333
2026352035,2016-04-13,3,0.05
2026352035,2016-04-13,0,0
2026352035,2016-04-14,0,0
2026352035,2016-04-14,0,0
2026352035,2016-04-14,0,0
2026352035,2016-04-14,0,0
2026352035,2016-04-14,0,0
2026352035,2016-04-14,0,0
2026352035,2016-04-14,9,0.15
2026352035,2016-04-14,32,0.533333
2026352035,2016-04-14,23,0.383333
2026352035,2016-04-14,4,0.066667
2026352035,2016-04-14,5,0.083333
2026352035,2016-04-14,7,0.116667
2026352035,2016-04-14,9,0.15
2026352035,2016-04-14,9,0.15
2026352035,2016-04-14,11,0.183333
2026352035,2016-04-14,8,0.133333
2026352035,2016-04-14,8,0.133333
2026352035,2016-04-14,20,0.333333
2026352035,2016-04-14,20,0.333333
2026352035,2016-04-14,14,0.233333
2026352035,2016-04-14,14,0.233333
2026352035,2016-04-14,1,0.016667
2026352035,2016-04-14,3,0.05
2026352035,2016-04-14,0,0
2026352035,2016-04-15,1,0.016667
2026352035,2016-04-15,0,0
2026352035,2016-04-15,0,0
2026352035,2016-04-15,3,0.05
2026352035,2016-04-15,1,0.016667
2026352035,2016-04-15,0,0
2026352035,2016-04-15,21,0.35
2026352035,2016-04-15,11,0.183333
2026352035,2016-04-15,11,0.183333
2026352035,2016-04-15,7,0.116667
2026352035,2016-04-15,11,0.183333
2026352035,2016-04-15,4,0.066667
2026352035,2016-04-15,8,0.133333
2026352035,2016-04-15,5,0.083333
2026352035,2016-04-15,11,0.183333
2026352035,2016-04-15,18,0.3
2026352035,2016-04-15,9,0.15
2026352035,2016-04-15,17,0.283333
2026352035,2016-04-15,19,0.316667
2026352035,2016-04-15,11,0.183333
2026352035,2016-04-15,15,0.25
2026352035,2016-04-15,2,0.033333
2026352035,2016-04-15,2,0.033333
2026352035,2016-04-15,1,0.016667
2026352035,2016-04-16,0,0
2026352035,2016-04-16,2,0.033333
2026352035,2016-04-16,1,0.016667
2026352035,2016-04-16,0,0
2026352035,2016-04-16,1,0.016667
2026352035,2016-04-16,0,0
2026352035,2016-04-16,16,0.266667
2026352035,2016-04-16,8,0.133333
2026352035,2016-04-16,14,0.233333
2026352035,2016-04-16,10,0.166667
2026352035,2016-04-16,6,0.1
2026352035,2016-04-16,4,0.066667
2026352035,2016-04-16,4,0.066667
2026352035,2016-04-16,5,0.083333
2026352035,2016-04-16,14,0.233333
2026352035,2016-04-16,2,0.033333
2026352035,2016-04-16,5,0.083333
2026352035,2016-04-16,18,0.3
2026352035,2016-04-16,10,0.166667
2026352035,2016-04-16,8,0.133333
2026352035,2016-04-16,10,0.166667
2026352035,2016-04-16,5,0.083333
2026352035,2016-04-16,5,0.083333
2026352035,2016-04-16,2,0.033333
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,2,0.033333
2026352035,2016-04-17,15,0.25
2026352035,2016-04-17,12,0.2
2026352035,2016-04-17,9,0.15
2026352035,2016-04-17,9,0.15
2026352035,2016-04-17,3,0.05
2026352035,2016-04-17,9,0.15
2026352035,2016-04-17,1,0.016667
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-17,0,0
2026352035,2016-04-18,0,0
2026352035,2016-04-18,0,0
2026352035,2016-04-18,0,0
2026352035,2016-04-18,0,0
2026352035,2016-04-18,0,0
2026352035,2016-04-18,0,0
2026352035,2016-04-18,15,0.25
2026352035,2016-04-18,8,0.133333
2026352035,2016-04-18,3,0.05
2026352035,2016-04-18,5,0.083333
2026352035,2016-04-18,19,0.316667
2026352035,2016-04-18,8,0.133333
2026352035,2016-04-18,2,0.033333
