Id,ActivityHour,StepTotal
4445114986,2016-04-24,324
4445114986,2016-04-24,494
4445114986,2016-04-24,230
4445114986,2016-04-24,80
4445114986,2016-04-24,0
4445114986,2016-04-24,47
4445114986,2016-04-25,99
4445114986,2016-04-25,83
4445114986,2016-04-25,0
4445114986,2016-04-25,0
4445114986,2016-04-25,8
4445114986,2016-04-25,76
4445114986,2016-04-25,0
4445114986,2016-04-25,53
4445114986,2016-04-25,8
4445114986,2016-04-25,0
4445114986,2016-04-25,0
4445114986,2016-04-25,0
4445114986,2016-04-25,0
4445114986,2016-04-25,0
4445114986,2016-04-25,340
4445114986,2016-04-25,248
4445114986,2016-04-25,360
4445114986,2016-04-25,595
4445114986,2016-04-25,94
4445114986,2016-04-25,428
4445114986,2016-04-25,147
4445114986,2016-04-25,158
4445114986,2016-04-25,386
4445114986,2016-04-25,302
4445114986,2016-04-26,0
4445114986,2016-04-26,186
4445114986,2016-04-26,0
4445114986,2016-04-26,0
4445114986,2016-04-26,10
4445114986,2016-04-26,17
4445114986,2016-04-26,0
4445114986,2016-04-26,19
4445114986,2016-04-26,0
4445114986,2016-04-26,0
4445114986,2016-04-26,119
4445114986,2016-04-26,374
4445114986,2016-04-26,355
4445114986,2016-04-26,265
4445114986,2016-04-26,151
4445114986,2016-04-26,159
4445114986,2016-04-26,10
4445114986,2016-04-26,180
4445114986,2016-04-26,357
4445114986,2016-04-26,3567
4445114986,2016-04-26,81
4445114986,2016-04-26,13
4445114986,2016-04-26,95
4445114986,2016-04-26,368
4445114986,2016-04-27,7
4445114986,2016-04-27,62
4445114986,2016-04-27,103
